,sentiment,tweets
1580734,4,I just saved a frog from my dog (that rhymed ha). She likes to eat things. Lol  about to watch movies with the love of my life.  
1580735,4,@lombear yeah not bad mate! Just ticking away!! Antigua - sounds like fun! Think i might be going to Peru and Bolivia this year!!! 
1580736,4,Im Glad to find most of my flickr buddies here  Miss u Guys i've been quite inactive on flickr 
1580737,4,@aicnanime thanks for linking to me and @kichara 's Airmaster cosplay! We really love that series and hope more people watch it 
1580738,4,good morning. Just about to hit the gym for a couple of hours. . . Lovin it! 
1580739,4,New items uploaded on PG mall website! 
1580740,4,"i agree with Sarah, your fav movie being Twilight "
1580741,4,"@rebeccamezzino lol Don't worry ... you top my list, bad spelling and all "
1580742,4,"@thaleia Kind of random, but whenever I see your username, I think it's me! Haha, i thought it was funny, just to let you know. "
1580743,4,"i had sooooo much fun today in school  adrian,christian,eric,merick and leonerie hahaha!! i love those DORKS!  btw. aurelle? NO! :]"
1580744,4,trying to figer out what u do on this lol 
1580745,4,@LadyParadis Glad to hear  Mine was good too. Can you throw me some inspiration? ;) Things keep getting in the way of writing lately.
1580746,4,sooo tired ....... lunch with patrice and im pretty sure sarah is coming in  should be a good day!!
1580747,4,Good morning bunnies all over my yard! 
1580748,4,"@MalikiAziz pssst...while you're there, jgn lupa my ps3 ok. &lt;3 "
1580749,4,wooooo free day 
1580750,4,right after being distracted by @loadingreadyrun 's wiki ive decided to start getting on with some of @weirdo_films video stuff 
1580751,4,"#ThisDay in 1903, Pepsi Cola company forms. Now this company has surely touched lives of many "
1580752,4,just joined myspace...I'm gonna add some songs soon 
1580753,4,im homee!  how yah guys doin?
1580754,4,"@feblub i will, may God help me "
1580755,4,"Morning,We're watching a bit of Frasier before we do some housework and have a cuppa "
1580756,4,All I say is my lvatt better come today or hmv should look out for *ww3*lmao thank goodness iTunes are reliable 
1580757,4,media buy @ parking space places! http://carspaze.com/index.php?q=start drive creativity 
1580758,4,"@candycane00 Nope, just working. It's 10:46AM in Paris right now "
1580759,4,back from the blood test now i get 2 eat 
1580760,4,Follow me and I will Follow YOU xox 
1580761,4,"@MGarner08 Night train to Dharamshala is pure magic. Hope you find what you're looking for, do put it down on paper  Take care, Siddharth"
1580762,4,"98 followers, yay! hampir 100! "
1580763,4,"just woke up, mommy is gone, getting my hair colored today  YEY can't  wait! "
1580764,4,going to bed! 
1580765,4,Dont frown...because you never know who's falling in love with your smile 
1580766,4,The Loch Ness Lassie.. and me  http://good.ly/pxjsg
1580767,4,@darkostojcev suck it 
1580768,4,"http://twitpic.com/7j5yy - cool kids sleep with glow sticks, not night lights "
1580769,4,@SiobhanHickey I'm awesome thanks! How's you? You all set for later? 
1580770,4,@THE_REAL_SHAQ you are a man of thoughts Shaq... you make people smile except those who dont have a sense of humor 
1580771,4,got my new button making machine yesterday. It took me a while to get how it worked.... Soon I'll have buttons up at my etsy shop! 
1580772,4,@marketingsushi sure - what do you want feedback on 
1580773,4,"Ok. HOMEWORK TIME. Psych research: Biological Approach to Psychology  My favorite subject besides rehearsals. Yes, that's a subject too "
1580774,4,greets to vika....only 1 day school and then 12 weeks holidays  the best what could happened...the sun is shining
1580775,4,@p_stampy yes you are! That's why they employed you 
1580776,4,I am still doing nothing  apart from listening to music.... and being on the computer OBVIOUSLY
1580777,4,@SJayyS Here is a goodnight tink sweet dreams 
1580778,4,Shrek the musical is the best cast album ever. I love every song. Every1 should check it out 
1580779,4,@upupcreative i wondered about the slow start to s2 ~ for the first half of episode 1 it was like a different show. am in again now tho 
1580780,4,heard Train's &quot;Drops of Jupiter&quot; on the radio this morning on her way to school and thought of @ohdee. 
1580781,4,"@arielkaplan : hi ari , how are you today ? me i'm fine but in corsica , we've got really hot !!! but sometimes i going to the beach  kiss"
1580782,4,@Knapster cor you are really trying to rack the miles up at the moment aren't you  or just enjoying the nice weather LOL
1580783,4,@hakmem I would suggest something that runs Destinator (it excels in Greek maps - not ver8 though). Otherwise iGO8 is very [very] good 
1580784,4,iphone o.s 3.0 will be launched 17th June. iphone 3GS will be unveiled on 19th June. Jailbreak for 3.0 will be available on 16th June 
1580785,4,@lil_gthetto_sis i invited bex down for the weekend that cool wid u? kim will prob be mad but hey...we all family and im full of love 
1580786,4,@sophieharding I think my Mum had the same type of car ages ago. Looks like it  I'm so jealous. I have to wait another 2 years though. 
1580787,4,"been days not tweeting  bought myself a book: time traveler's wife, the book feels good  smooth and a lil heavy..."
1580788,4,Love her more &amp; more every day 
1580789,4,"@iSpyLevis Not that I live in Melbourne anymore, but go to Lygon Street, it'd be difficult for people t find you on there "
1580790,4,Who drives 1hour to get take-away from there favourite restaurant ?  MEEEEE!!!!! 
1580791,4,@angieeLARHH hahaha lol yeah but its true 
1580792,4,finished science 
1580793,4,@faltarego Grats on the feature dewd 
1580794,4,"I feel like a princess,...in the arms of anm hero "
1580795,4,@RaraACTIVE omgomgomg! lovedit!! no-on died yet. 
1580796,4,8 days! whoop whoop!  #glasto
1580797,4,Looking for Contact Lenses. I may consider using them Part Time 
1580798,4,doesnt care what people say. I am in shape.......Round is a shape  lol
1580799,4,@markshaw  Glad to hear that you are all sorted out and back online 
1580800,4,great song@D90cent  â« http://blip.fm/~8b54e
1580801,4,...............myspace.com/laceylynnwilliams98  
1580802,4,Using a translator for my Filipino homework. Don't you just love Google? 
1580803,4,@spaceboy_ it's not all bad if you're still having fun 
1580804,4,@christelmcr Thanks  Now my hair is blond and black
1580805,4,@overplayed might have swine... Hope I don't though! Going to doctor's tomorrow. Will let you know how it is 
1580806,4,Just watched the McFly and the JBs video. McFly are rocking the stage! Crowd loves them 
1580807,4,@mtrh i have a bulgarian friend who moved to london to attend university. and she actually did say that all the guys there were gay 
1580808,4,Everytime they play the New Divide I turn my radio up really really loundly. 
1580809,4,#haveyouever been to a Britten Sinfonia concert? I highly recommend it  check out  http://bit.ly/az57A
1580810,4,"@tim_butcher Ok, how are they hangin Tim - is that a bit blokey for you? (via @Day2DayPA) | a bit rude but a little to the right. Thx "
1580811,4,"@lukemarsden safe journey to u both, I love your column  does Bex like vintage clothing?"
1580812,4,"@nalezing ooh  u know what ur gonna be?  U prolly want a hunter, mage or rogue."
1580813,4,Remembering what happened today a month ago *sigh* the beginning of an exciting journey 
1580814,4,reading d.gray-man .. wee! ..  http://plurk.com/p/11anv3
1580815,4,@neuronu_visator Mi-am facut si eu in sfarsit somnul 
1580816,4,@Green5242 ...how cool! everything green should work together  thanks for visiting our website. Ã  bientÃ´t
1580817,4,@itsLissa send it tomorrow for sure  night dorko.
1580818,4,@The_Truth_AC  omq; whats popppen qurl 
1580819,4,Good morning all  
1580820,4,"doing nothing ,just wake up "
1580821,4,premium hot cocoa on a rainy afternoon.  #fb
1580822,4,Night twitter. Day was fun. Scavenger hunt was a bust. I was too tired to think. Friends and nyquil made me feel better tho. 
1580823,4,@darylsws I've used it several times...I'm glad they'll be giving it a makeover soon though  www.justgiving.com/simonrunsleeds #Leeds10K
1580824,4,@Sophiyy oh no! Whats up?! I hope everything is ok! I will pray  xx
1580825,4,Hey Andrew- use your GPS 
1580826,4,watching old episodes of one tree hill! 
1580827,4,Eagle on wii golf! Ha this is awesome! 
1580828,4,"@gentootweets its fab, great idea "
1580829,4,@irenezhang good to hear! Should catch up asap I'm back from Ambon! 
1580830,4,Home Based!! hella tips in the jar still..jaheim..crackkkin day  crackkin night!! good times..sighs* summmer dayss..
1580831,4,nagdulom  ang monitor sang main pc. kampyon..subg pa xa nagbisyo..ow well.. hulamÂ² unit mode naman.. ehehe 
1580832,4,all links should be killed in the next hour or so  bloggers have been notified...good night all
1580833,4,"@star_johnson I said didn't want to hear itâ¦ but now that I am, I really enjoy it "
1580834,4,@Jnyflower when i'm not hungry.... i do it all the time! tastes good!!!  even better in milkshakes!
1580835,4,@B_JIZZLE just planed to enjoy it much  you should sleep yo.. stop smokin.. run out of blunts... hahahahahahaha
1580836,4,"@felicityfuller No, you can't your on hols...no work, resist the urge! "
1580837,4,@DavidBrain the advertising/pr debate is one I say...can't we all just get along? 
1580838,4,@Demilover96  i was in wallerfangen xD what about u ? 
1580839,4,where are friends when you need them...PLEASE FOLLOW ME 
1580840,4,"@mcflymusic Hi Guys... Just wanted to tell you that i heard Falling in Love on the Danish radio last night, it totally made my day "
1580841,4,@crew54 What you doin up so late sir? 
1580842,4,"@TheWych nah, make crap up  much more interesting"
1580843,4,@minasmoke That's very poetic. Thanks 
1580844,4,@deboril du hast mehl  an admin@ #tweetme #followme #php #java #development
1580845,4,@jrescorpiso lotioned up..?  
1580846,4,Now that's a job  Sr. Web Developer *Front End* at Playboy http://tr.im/oDFS
1580847,4,@chicagomichael #haveyouever heard hell nah! If this is a chick I'm sorry but if not I pdont play the crying game 
1580848,4,just call me desperato 
1580849,4,@Duidl_Media LOL! That's perfect! 
1580850,4,@OhSweetNibblets oh thats great. Goodluck on ur exams  so its summer there?
1580851,4,@DitaVonTeese it's a classic 
1580852,4,"you are my cutie, my beauty! "
1580853,4,Just painted my nails the pink colour I've wanted to paint them for ages 
1580854,4,What a good way to begin summer  Lovin' it.
1580855,4,Feeling strange.....and with good news 
1580856,4,"@LiamQuinn71 oh no, sorry to hear. Sending big cyber hugs your way "
1580857,4,"@mtmclick yup, agree  Thanks for responding! "
1580858,4,@pombears ahaha nah im gooood... im quite happy with the nothingness of my day 
1580859,4,"@jemimakiss That's the best expletive I've heard, BUMPANTS, I'm borrowing that today, thanks "
1580860,4,http://bit.ly/wBWqD   60% of Aussies support Gay Marriage! MAKE IT LEGAL 
1580861,4,about 80% sure theres gonna be a new video tomorrow and have two other ones planned for this week 
1580862,4,omfg hahaha have you guys seen that pic of miley cyrus sucking her hannah montanna co star's dick? hahaha! it made my fucken week 
1580863,4,im having my lunch bought for me tomorrow 
1580864,4,party time  thanks stacey for my cake and song 
1580865,4,@DrRuthWalker We already advised @bannakin on what is causing his problem and what he needs to do to resolve it. We are ready to help 
1580866,4,Watching rocket power at 5 in the am 
1580867,4,My brother has officially slept for 12 hours straight and still counting 
1580868,4,"@Culch_ie Aye, got that, thanking you "
1580869,4,i got a bitch name sabrina; she's a real dick pleaser!;jk jk! lmao iloveyousabrinaâ¥ 
1580870,4,@tommcfly #mcflysongoneclipsemovie I say: try it!!  x.
1580871,4,is loving the sunshine 
1580872,4,@Baron_Davis dear baby jesus please let the clippers win at least 70% of there games this season.... 
1580873,4,making progress this is good 
1580874,4,@aherocomeshome omg! you're still in school! i'll pray for you 
1580875,4,@MiaLee30 Don't be so pesimistic! Lol. Think I'm gonna head to bed now. G'night...living in different time zones throws me off  ttyl
1580876,4,@andyclemmensen haha i was just sayin how i think Andy is nocturnal 
1580877,4,#atlasobscura If you're a hopeless adventurer this site would feed you appetite  http://www.atlasobscura.com/
